0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2025-07-14|Scott|Run|123,2025-07-14,2025-07-14,Easy Run,7.16,00:06:42,123,167,3,Peppa Pig,"Wore peppa today kasi basa pa yung ibang shoes. Proper warm up nga is very important. Jump squats, high knees, butt kicks. At the start i could feel my knees hurting but i just had to be aware of my form then in an instant it was okay again. You can feel na dapat mas mabilis tlga yung pace kay peppa. Pero i tried to experiment on different cadence and pace ayun sa mas mabilis nga sya mas okay. Sleep: Compromised",Scott,00:47:58,Run,e`vGmzmxRy@QM@]Cg@Qi@G]AGBO?_@KU?a@GU@EMFw@CE[MCEPFTRZF@Af@P`ARh@HHBv@P|ANd@Lr@FVHhBX\ARG`@E`@MJIZg@B_@f@{@Jg@\m@BGAUJ]PWJ_@P[DUFKVu@N[d@mCN[D[^eA@c@R{@v@sARq@Xq@GW@MLe@BQGO[OSAIDORKBO?FND?LANGHFLK?BFDSPBHL@DDJTF?l@o@NUJ]p@_B\g@Lo@Xg@Hi@PUBo@P]Cg@BI`@g@?IIQ?ILS@Oa@w@c@[w@s@UQy@w@eBeA_@_@a@Wi@a@WUi@o@k@]i@q@]Q][a@UW[_@QO@MFWTY^[l@Od@CL?JFJNFrANv@Nd@L^RNPXd@f@hANv@Dl@Et@?bBD`@B`DFnAEj@DpADf@VVJ\I\?N@FHJL?LEDMAq@BQDGP?HFBFK`A@TCAT?PG^]LALBJJDTCLKNCXBDB@LEdAiB\sAb@y@Jg@\g@Dc@PMBG@m@@GPWBo@DKZW@OEQ?ERc@EUYe@KMc@Wa@g@YY[QGEKWo@a@UUy@i@UU]OgA{@k@o@o@g@e@e@SOMCQO_@S_@c@g@WK@MJk@r@[f@Ub@EN?L@HFDlC^j@Nh@VPNX\PXPf@Jl@Dz@Ex@DxCAf@Dx@?z@Ft@CJBJC^?t@JhCAz@Mx@Sv@S\YXc@ZgChBU^YX?XBJv@t@JRDLAv@EZQt@IPIHG`@IRYh@K\Wb@c@VS@sACUCYIg@IeBGM@QI[WIQK]SiEMmAO}@SuBG]MMm@?q@NgAZOHe@\YZUJM@OHQPUJSNKXKn@Gn@GN?LMFFLGRMlBD`@?r@DRAp@BRJPNJhAPbAX|@Fj@^VHJ@?NCZT@,00:02:48,143,57.3
2025-07-14|Scott|Yoga|0,2025-07-14,2025-07-14,Yoga,,,0,,1,,30 min slow flow. Focused on breathing at wala muna fliptop. Tried to do a better pigeon pose and split. Goal ko pakalmahin sarili ko kasi di ko ma perfect sleep ko nanaman. Foam roll : Targeting lowerback the most,Scott,00:31:23,Yoga,,,97,0
2025-07-14|Scott|Yoga|73,2025-07-14,2025-07-14,Yoga,0,00:00:00,73,0,0,,,Scott,00:31:23,Yoga,,00:00:00,97,0
2025-07-15|Aiza|Run|134,2025-07-15,2025-07-15,Tempo Run,3.42,00:06:08,134,186,6,Pink Nimbus 27,"At the start, I felt some aching in both knees for a few minutes. I didn’t want to focus too much on the pain, so I distracted myself by rotating my elbows while running. I kept going and thankfully, the discomfort eventually faded.

My plan was to warm up quickly and reach Zone 2 within the first two minutes… hehe, that turned out to be harder than I thought! 😅 Still, I managed to hit Zone 3 and was happy to complete the run.

Yesterday, I didn’t run in the evening as planned. I rested instead , so I’m glad I got it done today. ❣️",Aiza,00:20:59,Run,,0,0,0
2025-07-15|Chona|WeightTraining|124,2025-07-15,2025-07-15,WeightTraining,0,00:00:00,124,0,0,,,Chona,00:52:57,WeightTraining,,,154,0
2025-07-15|Chona|Yoga|87,2025-07-15,2025-07-15,Yoga,0,00:00:00,87,0,0,,,Chona,00:45:57,Yoga,,,111,0
2025-07-15|Fraulein|Run|153,2025-07-15,2025-07-15,Easy Run,3.01,00:10:10,153,140,3,On Cloud ni Frau,"Bakit ganun? Kahit ako naguluhan sa nangyari at result. Short sleep but more deep sleep kaso I feel puyat pero good quality daw. Pero oa stress week ko ngayon sa work. So run till 160hr and walk until 140hr. So the twist is bagalan ang pace ginawa ko naman pero bakit parang tagal bumaba ung hr. Dahil kaya humaba ung lenght? Medyo sa una magulo pero sa dulo parang nakuha ko ata not sure.. magulo din garmin ko naglalakad naman ako ng mabilis (for me) pero pace ko bagsak 15/km Hahaha pero basta ang gulo ng feeling ko.. so bahala na lang ang takbo ko.. hirap imonitor.. in short, mainit lang pero d pagod. Wala ko nararamdamang sakit so baka mali nagagawa ko. Hahahaha d na sumasakit katawan ko eh.. i miss it pero hahahahahaha",Fraulein,00:30:36,Run,}nnGmpwxRDJJx@ARDh@AH_CfAi@NYPs@RaA`@KLBJZLjD~@d@Rf@H~@^~@PhF~ALAd@aCCMOIWIm@WqAYs@[i@c@c@g@OY[y@Ke@OqAEKIaA?Q[aCA{@H_@AECCeB]a@KMQBQHOd@}@NSL[d@}@rAiBnAcAtBkAz@_@xA}@XOLCLBZ`@FNPPj@~@VVb@n@RP@NWLwBp@]NUDSHCBM?GEYc@IIEAKDc@`@_@TKCSUwAoBMKIBMFq@p@BHJPb@f@l@z@NH`AOZ?`@HJHTXFDLZJX@ZIJ[ROA_@S[MIKBKHG`@O^IBIGMIMa@O[Cw@JeATWNUZUx@IP,00:07:21,165,4.3
2025-07-15|Lead|Run|137,2025-07-15,2025-07-15,Easy Run,3,00:10:10,137,161,4,NB Rebel v3,Easy run medyo stiff left hamstring,Lead,00:30:30,Run,,0,0,0
2025-07-15|Lead|Run|157,2025-07-15,2025-07-15,Tempo Run,3,00:06:49,157,167,7,NB Rebel v3,3k tempo medyo nakafeel ng side stitch pero nawala rin before 2k,Lead,00:20:27,Run,,0,0,0
2025-07-15|Maxine|Run|159,2025-07-15,2025-07-15,Speed Work,3.02,00:07:21,159,165,7,Adidas Adizero SL2,"Decided to do speed session today. 4 x 400m with 200m rest in between. HR was 50% zone 3 and 50% zone 4.

Feel ko uhaw ako hahaha I listened to my body and took some breaks pag kinakailangan. Pero so far, nakikita ko na yung progress ko from day 1 🥹",Maxine,00:22:11,Run,,0,0,0
2025-07-15|Scott|WeightTraining|109,2025-07-15,2025-07-15,WeightTraining,,,109,,8,,"Lower 2. Tried slower more controlled. Need to fix split squats more. I have a bad habit of curving my back. Total 7735kg today. Sleep compromised- felt fine, p3 days na tong ganito na hindi ko malaman kung ano prob. Nasurvive naman but started a little late today.",Scott,00:54:48,WeightTraining,,,154,0
2025-07-15|Scott|Yoga|66,2025-07-15,2025-07-15,Yoga,,,66,,1,,"Longer yoga practice today; 45min. I feel like shit today, so i spent more time foam rolling. Also, meron agad doms from this morning's buhat.",Scott,00:45:00,Yoga,,,85,0
2025-07-16|Aiza|Run|134,2025-07-16,2025-07-16,Run,3.42,00:06:08,134,0,0,,,Aiza,00:21:00,Run,ounGchwxRmAd@OL@FjD|@fCx@nCt@bCv@`ARHC^cCRe@H]ZiC|@mFDm@FKPI}Bz@wElAw@Ne@@a@LQ?ECGSGgA?ODKnAa@^G`@QTGnAY`AO\Ix@]XONUDSEKeAo@KGI?u@l@gDlBa@Ni@JeANI?CACCQaB@ODQ@[Ty@Te@@YBOZi@ROTKl@O`@E`@KP@b@RX^F?LMMSSOMGWGW?O@_ATI?MCmA_BSUIEKF_@h@iBfDWj@G\@BDDnBf@FDBD@DGf@?Pf@xCNzB?j@DZ,00:04:11,153,36
2025-07-16|Aiza|WeightTraining|85,2025-07-16,2025-07-16,WeightTraining,0,00:00:00,85,0,0,,,Aiza,00:37:48,WeightTraining,,,98,0
2025-07-16|Chona|Run|153,2025-07-15,2025-07-16,Warm up,2,00:07:29,153,161,7,Adidas Pink,pilit hinahabol si scott kaya mataas hr ko sa warm up palang. ate granola bar kaso tinagiliram ako sa may pa slope,Chona,00:14:58,Run,ajvGkomxRUDg@NcCd@OFz@bCAJQLEL?PV`AHTPXTf@HXPNRf@RXt@zBZx@LRAFEDaAZSLSd@Cj@Kn@Ub@sAd@YNaAb@k@RSLw@TM?QGUFq@D_@QOg@OSO_@Yi@Qc@SYCAIHYNG?OK,00:05:31,166,9
2025-07-16|Chona|Run|173,2025-07-16,2025-07-16,Run,2.55,00:06:05,173,187,0,,,Chona,00:15:34,Run,,00:04:19,190,0
2025-07-16|Chona|Yoga|96,2025-07-16,2025-07-16,Yoga,0,00:00:00,96,0,0,,,Chona,00:44:20,Yoga,,,125,0
2025-07-16|Fraulein|WeightTraining|0,2025-07-16,2025-07-16,WeightTraining,0,00:00:00,0,0,0,,,Fraulein,00:37:48,WeightTraining,,00:00:00,0,0
2025-07-16|Fraulein|WeightTraining|138,2025-07-16,2025-07-16,WeightTraining,0,00:00:00,138,0,0,,,Fraulein,00:37:57,WeightTraining,,,163,0
2025-07-16|Scott|Run|126,2025-07-15,2025-07-16,Easy Run,2.33,00:06:08,126,170,3,Peppa Pig,"Hill sprints to warm up. High knees, butt kicks. Sakto lang 15 min to hit 135bpms. DOMS: glutes and hamstrings meron agad.",Scott,00:14:17,Run,w_vGepmxRIKKQKKQKYCQBe@@WDc@PMJkAVGJMFaB^YLO@SDm@IY?C?GHPn@Lr@BTLn@CBCAG@CF?FHJRf@FXHRHf@DHNJZj@FZFBJNBFAZFXRVVb@?JPTLj@HNT?CFMN_ANUHKHINK^Ev@E\K^Wr@ULUB]JW@c@DMAUX[RaALUACCG@ACG?Q@WFe@@QKQ[Sq@AUIOOMOc@KKKAg@JCCE@EGMGSACe@OWmBiBQKSEc@?MDULKHILKb@@ZJZRP`@f@jAdAPHTB\CVKNOJQHYDAIq@KYsBwBSIMCUCSB]NONKPGXAVBPFL|B~BTLRD^ALERKPSJWBSCY,00:03:31,144,12.2
2025-07-16|Scott|Run|164,2025-07-15,2025-07-16,Speed Work,3.65,00:04:27,164,184,9,Peppa Pig,"5 min interval, 3 rounds. Max HR:187. First time All out effort hangang sumakit tagiliran ko at hindi nako makahinga. Next month na ulit, we’ll see the recovery. Sleep: Okay - atleast nasa green zone nako today. Excited ako for today’s speed work so madali lang bumangon. Nawala din doms nung naka warm up na.",Scott,00:16:15,Run,y`wGeulxROGMK_BgBWM_@E[D[POPIXCR@VJVnBpBd@ZXBX?^SNOLYBUC[IYKOiBgB]Q]E_@DQHYZIPC^@RHVPT~A~ARNPH^DVCNGVUL_@B[AUO]eBmBc@Y_@Ea@FSHSTIRCZ@TH\lBpBPLVJX@d@ETQLWHYAUE[MWkBmB_@S[CYDMDUPS\CV?TDRHPnBlBNJRHZBVCXMNOL]?s@GQiBmBc@YSE[@[JQLOXER?^FTPV`B`BVRVFZ?PGZSLUF]?SG[Ya@aA}@_@e@KGYK]?MBSJONMTEPA^B\lAhABNB@@JNPVRRHVDVAZIPMLQLa@?_@GW[e@oBiBYGS?c@HQLOXETAXFZV\rArAPNPJXD\ATGRUJSDWC]K]W[aA_AQUQOQGUC_@FYNUXEPA^@JFRv@|@|@z@XNZDP?ZKVSJ[?]I]SS,00:02:45,187,2
2025-07-16|Scott|Yoga|75,2025-07-17,2025-07-16,Yoga,,,75,,2,,Mejo mahirap na flow. Hamstring focused. Max hr 103. Malakas padin yung doms. Did a lot of foamroll again before the practice. Lower back attack.,Scott,00:44:12,Yoga,,,103,0
2025-07-17|Aiza|Run|125,2025-07-17,2025-07-17,Run,4.34,00:06:57,125,0,0,,,Aiza,00:30:13,Run,mmnGq~wxRLMPMf@OxASRA\DTHTPX`@Rf@`@r@NNH@JGVWj@a@bDsBt@[F@FLF@j@_@RELJh@l@d@x@t@l@bBhBz@v@FLDZFNTDTEz@}@^I~@c@bAu@d@i@`Au@LOBKCKGM_@e@u@qAg@wA{@aBSs@c@gAWiACg@@ULER?LDBFPhAl@vBz@hBG?HGB@GH@Dd@|@r@|@V`@^fAF\CHOPgAh@{DrCw@XEFALE?CABSCIk@EMEq@a@WSwBeCa@o@y@m@MMSWAIBI?BCD_@V[H_Aj@e@^qM|H_A^_Cl@GJBTL^DFJ@bC{@\Qh@Eb@Ir@Oj@S^Cr@SNMJODKAKSU[Qm@e@MCGB_@`@_@XaCvA_@NgCl@EF?FLrA,00:04:42,141,73.8
2025-07-17|Chona|WeightTraining|132,2025-07-16,2025-07-17,WeightTraining,,,132,,6,,"Cable crunch mahirap. Ahm ahm ahm ang i hate bench press. Ahm i think that all. May gasgas tuhod ko dahil sa cable crunch. Sleep: woke up every now and then, toss and turn. ",Chona,00:52:00,WeightTraining,,,155,0
2025-07-17|Chona|Yoga|93,2025-07-17,2025-07-17,Yoga,0,00:00:00,93,0,0,,,Chona,00:47:23,Yoga,,,122,0
2025-07-17|Lead|Run|142,2025-07-17,2025-07-17,Easy Run,5,00:10:08,142,159,4,NB Rebel v3,"Nagworkout for 30mins before run, mas okay sa feeling pero medyo mataas agad hr than usual easy run. Pumapalo ng 150",Lead,00:50:40,Run,,0,0,0
2025-07-17|Scott|WeightTraining|102,2025-07-17,2025-07-17,WeightTraining,,,102,,6,,"Poor sleep pero i feel okay naman. Maaga today kasi may training ako. This is lower 1 squats, rdl, step ups. Okay naman focused on controlled movements. Total 7735kg",Scott,00:52:00,WeightTraining,,,133,0
2025-07-17|Scott|WeightTraining|103,2025-07-17,2025-07-17,WeightTraining,0,00:00:00,103,0,0,,,Scott,00:54:18,WeightTraining,,00:00:00,133,0
2025-07-17|Scott|Yoga|70,2025-07-17,2025-07-17,Yoga,,,70,,2,,Slow flow banayad. Max hr 94. Wala pang doms. Baka bukas to. ,Scott,00:47:00,Yoga,,,94,0
2025-07-18|Chona|Run|146,2025-07-19,2025-07-18,Easy Run,5.73,00:08:34,146,157,4,Adidas Pink,still working on lowering HR. goal is to run at 145-150. ,Chona,00:49:05,Run,mjvGkomxRCD@HCDSNi@LiB^E@?N`@fADZVb@N^Hb@PTTh@AVLCLJ?DIF@HTd@\fAnAxCLLF?zAo@FF?DMTaAZCDCHDVp@tAd@vARb@H|@A`B@nEA`@BrACd@@fC?RENA`@?p@Ap@@~ABBJBnADx@EZ?FCfAA^RPPJd@Bh@GzBDlABNKjFFhACXSb@QNODO@mCG}@BYEYOEEKo@AWFWAe@GYQYYOWSc@i@{@\WRSB_@NWAW@[H_@?}AVi@@QD_@LGNATLpAAZ@f@HdANb@Fj@Lj@Uo@Ce@Mc@Iq@EaA?SCKEk@I_@@QFI^SVKb@EtA_@rAKXEfBg@NILKJCHFNRjAjALRFPB^?zALT\Tl@BxDARGLK@IHOB[DMIuA?qA@i@A_@ByAU{CHkAAe@IOUK_AC}C@e@BECEMCmA@_CFk@A}@BgBAcB@q@EsCBiA?sACYKe@s@cBMe@i@gAFU`@QNANKBIGGI?{@^G@IC]s@{@yB[m@M]MOCKBGPI`@M`Bs@,00:05:04,160,32
2025-07-18|Maxine|Run|143,2025-07-18,2025-07-18,Easy Run,3,00:09:36,143,159,3,Asics GT1000-12,"HR was above my average (140 bpm) but I will still consider this as an easy run 😂 Napabilis lang sa first km kaya ang taas agad ng HR ko sa 2nd km.

Medyo may masakit sa right knee ko tho. Hindi naman siya kumikirot pero parang andun lang siya. Parang may screw na natatanggal? Haha natunog din siya. Kaya medyo ingat ako. Nafeel ko to after ng long run. Siguro nung monday.",Maxine,00:28:48,Run,,0,0,0
2025-07-18|Scott|Run|132,2025-07-18,2025-07-18,Easy Run,6.1,00:06:41,132,166,5,Novablast 5,Sleep: Compromised. Nagmamadali ako masyado today kasi feeling ko malalate ako sa traning ko. Ayun di naman ako na late pero nakaapekto yung pressure. I dont feel na easy run to mejo mabilis din pace ko at hindi masyado relax. Feeling ko kulang din sa warm up. Mabigat sa pakiramdam tong takbo na to. Di ko na e enjoy pag nagmamadali ako.,Scott,00:40:46,Run,a_vGcqmxRHAh@PJHRTTHLLNCj@?FCb@@VE@@WIS?SBICGGCBQ?UG_@@SEa@Qg@c@UGo@Kw@?s@NM?e@FK@MPM?EDEZBj@FTN\Jr@d@fAJ`@JVVPJf@r@zAPh@NPRf@f@j@Tn@QLiBd@w@\iA\EBERL|@XZFPd@v@Vj@NnACt@B\A^@zBA~@?^AT@HKv@NzD?FKPAVAt@DXGb@Ax@Ef@BBPFbCC|AE\@^JJHHLDL@NGHK`@?HKx@Af@@NJBBFA\Bl@K`@HF@JBjAOr@HLB\JXEf@@f@Id@OPUJeA@a@CkABo@EUEKGSW@GCg@CEIDEGAQ@[QUEWMWIIU?KQKIMCKDQPq@FSGOOGMGCI@e@As@NSNe@Tk@Lg@Fc@LKPG\L`ADrANfAJ`@RlACR@PRhANpAN^JJSg@Mm@WqBASMq@Ea@Kg@Eg@Ca@?mAG{@I_@BMJQPA`@Qj@Cb@WT?RGPA`@D^?VNJ@F?\OB@@DHBPA@CDBBC?YDKTAVMH@JAVBJFZj@@H@x@NDBx@F\FLVLLBT?|DCRGJILYAEDOEk@No@@UAEIGEUBmALgADu@L_@@MCI?GCABOAk@AIE?EAGe@@OKi@QWUQEAiABUEw@@e@Cg@DICEEAMCCBS@c@C]B}@Am@Fa@Ai@BQAkBEg@BUBw@DYK}D@eCG]Qk@[i@Oe@@IEOISW_@ES@MDIhAm@PQtBu@PAJGBIUo@cAaCQcAm@kASq@Wg@KKc@_Ac@s@Qe@GY?EPYZEPOh@Q^B`@Ax@PHAHG,00:02:05,148,29.2
2025-07-19|Aiza|Run|137,2025-07-21,2025-07-19,LSD Trail,17.09,00:07:25,137,170,7,Nike Winflo 10,"- my longest run so far for a trail
- felt occasional knee pains, as well as my left foot- but eventually were gone after a few minutes.  
- ate GU gels on my 4th, 8th and 12th kms. 
- my cadence was lower this time, i don’t know why but i tried to run with smaller steps. It might be because of the steps and elevations
- i enjoyed going up and down the trail, even if it was painfull😅
- my body aches, now (Monday) my legs… my calves…😭😂",Aiza,02:06:45,Run,gleG{jwxRiB`A}@v@g@@u@OQKGOeBgG[M_@BY`@[rBmAnBm@l@gBj@SPQf@eAdAyAvB{@n@gCtAS`@c@fB]f@gBfAqFvDeApBA\b@RjBCx@PPNN^@\If@_@XaA\sDR_@LyA`CyBtCKXPbCl@pAf@fDr@zA@l@XfAHdBPbAHtAj@dD?rBg@jAKjAQLaAC]JOZ@lAQn@w@|@wBpA]t@WdA[b@{AHgKSyAFVvADrAMj@w@jB?PTX\Lp@Ft@A`Af@Rb@BdATvB?VW~@?\gAzAuCfC~@jDDhANv@Xv@^h@d@VbC|@~BnBlCpFz@fCn@pA~@lBv@`Ad@`AH\PfB\f@lAJr@I`BgARWZKXa@hDyA`BmAfAyBlAyCNm@r@sA~@kCdAwBl@gARm@^WvAiCdAw@\c@Fc@l@?pBe@xAZjCEZMXoBEyBBoANg@j@u@h@Ud@@l@N|@l@n@PdEYnENr@CD]b@k@VoAtAgCf@g@h@Y~AZtAeBTm@d@O~FuGXW@HSd@gCtBoBnBaAi@y@_AcImGyB{BMlAB^Lf@V`@|@d@pAHd@RxApArApBlBhAXXiBw@mA}@wCoD]McAEk@Wa@o@Sk@Ck@HiAkAcA{@]eDSi@Y[c@uAmDSsAAu@F[^m@xAqAVs@d@_@]i@c@_@o@YgAWUUSi@Gk@LyAlBeIz@mCjBwD|CgEJ]DAFDCDoAb@]TgC~Bw@|@g@dAWjAO`Be@Rg@f@eCfGAx@H`DFb@P`@`@j@n@\n@PhADFJCLMHsATc@RW^Kj@DxBh@xD^bB\~@Zf@b@\j@N^@`AU~@aAKIsACm@Y]_@{AuDUsAAo@D]Xg@fBaBN]BYEUOSaBaAEe@k@YWq@Eq@XqBd@mBdAgEr@sBjByDdDwEEaAYMiCG{AR[CQcFZs@n@WlC?`@NEHiBb@k@VMP?RTTHIBOJ@ALKH[CGa@JUn@c@n@S|@KzAJTWD]MeCByBHaAGW_AcB{BaDe@_@o@@QQV{AUm@q@_AeA}BKOMGXRf@p@`AnBMLqAEqAJl@nAnExHErAD`Af@|A\X`ABRHj@v@Vl@D\UeBg@_AG_Bk@AQOFcBNQH?Nb@^\DZXMJSJDFf@ArAIt@QRU@a@Qe@LaAKSSMo@,00:03:50,156,451
2025-07-19|Chona|Run|154,2025-07-19,2025-07-19,LSD Trail,18.06,00:09:58,154,141,8,Novablast 4,"2nd day period so heavy everything. 
pain: before the run, muscle pain in the inner upper thigh. it comes and goes and i am not sure if its indeed muscle pain. a bit sharp but not stabbing. 
during run- pain at the flat of the foot maybe because of the impact going downhill. 

route: unfortunately chose the bukit timah route at km 10-13, it was rough, very uphill and slippery. i had no choice but to walk all the way because my hr is shooting up.

clothing: note to self, use tighter bra when on period

overall: very slow run due to route, heavy body due to period, and managed to maintain HR up to 160 most of the time.",Chona,03:00:00,Run,oueGgiwxRwAaFu@[UZu@jCu@hAoAnAuAj@m@fAiAbAc@~@k@r@eE~Bk@dC[f@yAt@aFfDa@^iAnBCZPNzB@t@X^l@A~@_Bj@oEj@kBhD{AzASl@NbCr@lAP|BZdAd@x@Bv@Rn@n@rHb@bBHnCm@zAGhAWHiAI_@VMl@H|@Eb@y@x@cCtAeAfD}CFcLKGkALQw@eB_Ca@YUwBo@WU]y@gBwAaAi@cBeBq@@IeAOc@WIIgAN_BXYAe@d@o@DoAMq@HI~Ar@DLw@dB?^e@xA@~@d@p@g@`AJ\i@^LFZKfBbBdAh@bB~A^r@XTfAf@~Ah@jBP|@hBQPHNAdBV`AChAKj@w@nBj@l@n@JlA?r@ZVp@P`ESlABV{@hAI`@CbAe@vBHxA@]Oq@l@mCCw@Vs@p@o@EWVsAU}DSk@c@a@oAOdB[`Ad@H^M`CL`BvApEf@tCA`CM~AUVk@HmAEiBgBuAK?_@QhAs@Vc@b@cA@wB\y@Um@?sAt@kAFc@WqAwBKe@B_@t@o@o@f@@v@rAvCd@RjA[pAy@V@l@Zr@D|Be@Z@vAm@V{@RLNfBz@zBf@`@|Bt@z@d@rApAhCjFfArDjDrFn@hDb@bA[X{DbAaCtC[PgB`@qAg@o@Du@`A_@LmD[\xBFlAzAxG~@fFRbBTn@BbAJJz@pFXd@VjC^rAVNdAhGW}@i@}DWOg@aBWeCWa@i@sCCm@e@qCYaAEo@m@eCUuBSi@Gs@cAiEKkBWyAl@ChC^TG\m@`@Yl@G~@f@nBYd@[tBmC~DaA\]i@eAe@{CkDqFcAmDaA}AwA}CmCoBaC}@q@_As@qBm@UZy@Gc@H@HXJFhAHv@bAf@Z`B@f@]VyDAa@m@_DuAkEOyAPyAEeAk@_@a@AqAPg@Nq@Ua@a@BWv@_BHg@DiA]wATSjAEjDLhHARUn@aCnC_Bz@{@GuBNa@`@U~@Fb@ME{@t@{ACgCk@}CAu@Qw@SgCUq@@q@_AoB]gDg@y@WgB?y@jCaDz@oBRQvEq@rAc@Lm@A]k@m@a@M}B@]W@SfAyBfGiEzAy@\o@\oB~DyBt@w@v@{Az@m@j@kAvAg@`A_AnAqB^oBX_@X@,00:05:20,182,390
2025-07-19|Fraulein|Run|173,2025-07-20,2025-07-19,LSD Trail,17.12,00:10:33,173,144,8,On Cloud ni Frau,Longest run ever to ha so proud of myself. Tuwa ako kahit pagoda ang lola niyo. Nakakapagod pala kapag babalikan ung trail pero kinaya. Mas madami ung pataas I think. Aun every 5km ata nakain ako. Sumakit kuko ko d ko na naman naputulan kasi mahab na aun patay na lalo. Medyo d ko na tinignan ung hr ko. Sabi ko bahala na lang pero nakakapagof to. Ayoko na ung paakyat! Haha puyat din me kasi gumala ng friday night hahaha,Fraulein,03:00:37,Run,_deG{gwxRSq@g@_AwAIcBNqBbA{@z@k@J[Gs@k@q@mCq@aB]Y_@KMJq@tCgA~Aw@z@uA`@u@pAmAjAUl@kAnAsDjBe@bCYd@oBhAk@h@{@^cBnAkA~Ac@`A?Nn@ZtAAr@Lb@p@?r@OPcCp@cBLs@RwCpEiAzAHbCl@~@`@~Ct@bBLjANd@RfCVfADxAf@hCAhCa@|@E~@IPcB?YVKr@Dt@Ml@}@z@uBdAm@bC[h@c@F{OIXnBCdAQv@q@vA\d@\Nn@BZQ`AMl@Jd@b@KlCFbAp@xCx@zB\xB@~AKtAIh@SX_ADy@K{@i@s@w@aAQJ|@IZPXPt@bAzAdAf@p@LzCdClClFbAfDnBhDl@r@\z@XzB\`Ab@POAFBvBIlAs@\g@rEyBrByAhBeEd@g@hAwDV[pBcFnAeBH_@v@sAxBcCFs@z@CpBq@p@d@^HvCGVO\oBKoCD}@h@mA\[^KhALpA~@z@DrCUbGNNITk@VMHy@Rq@p@{@^y@hA{@vA\zA{A\y@iCaB_A{AaBiBk@S_A?eAk@c@o@Oi@JuAiAmAq@_@y@CiAz@m@Nl@M`A{@fABrB`BAvAFb@l@dAdDp@dB|AbA~Ax@p@dAh@FRSp@eAlAaAHu@QgAx@oAvBa@bBy@jA{EKqEVo@GeAw@i@O[Ei@No@r@[v@AzAHdBWfBOVeDNYEw@m@}Al@oAHKt@}AxA[b@Oh@e@j@I\_BlBKl@iBtEc@x@U`AuCnGmBvAmCjAuAx@e@p@w@f@a@LmB@USa@aACiAMc@a@_A_CcDaBuEgCuF_@g@gBkA_Bi@wAw@QUo@uBIsBFPn@ATJr@bAj@^zB@RUJm@PcDs@oDqAcEQmBPiBCg@WYy@Oq@Ds@Ze@Ag@Y[a@n@kARkADgAQy@Am@bBItMJZu@p@yBnCuAf@k@Dg@IoAL_@ZQdA?^QDiA^o@Hk@C{Ba@qBIaBMi@UsCW{@Cw@{@gBYyCk@}@]iCJ]jC_Dl@yA\e@`D_@fCo@JiAo@q@a@OoBBa@QHs@|@uAxGaFlAq@`AaDjEgCx@}ArAgAr@oAZSn@MhAgAbAcBbAyC^Ab@VbBrFPVv@Vp@Cl@o@lCwA|AGpAJbA|BO|@H}AEA,00:06:20,192,228.8
